Unnamed: 0,Index,business_status,geometry,name_g,place_id,types,address_g,rating_g,total_reviews_g,price_level_g,address_g_backup
4787,20806,OPERATIONAL,"{'lat': 45.47631500000001, 'lng': 9.2167676}",Senju,ChIJ6zTeo-zGhkcRQHK_HZ9o1qU,"['restaurant', 'food', 'point_of_interest', 'establishment']",abruzzi,4.0,687.0,1.0,"Viale Abruzzi, 19, Milano"
4789,20809,OPERATIONAL,"{'lat': 45.476387, 'lng': 9.2167962}",Byblos Milan,ChIJ0W7Auj3HhkcRwHEujW9E7-c,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",abruzzi,4.1,279.0,,"Viale Abruzzi, 19, Milano"
4791,20811,OPERATIONAL,"{'lat': 45.47654449999999, 'lng': 9.216569}",مطعم لبناني يفتح ٧،٣٠,ChIJuzUiY-vGhkcRNH60hGBaf88,"['restaurant', 'food', 'point_of_interest', 'establishment']",achille maiocchi,3.9,16.0,,"Via Achille Maiocchi, 31, Milano"
4792,20819,OPERATIONAL,"{'lat': 45.4768164, 'lng': 9.2167037}",DIVINA PIADINA - Piada bistrot a Milano,ChIJCyygvOzGhkcR222r7XReQIc,"['liquor_store', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",abruzzi,4.4,232.0,2.0,"Viale Abruzzi, 21, Milano"
4794,20836,OPERATIONAL,"{'lat': 45.476566, 'lng': 9.224028299999999}",Cooperativa Italiana Di Ristorazione Societa' Cooperativa,ChIJwW5Bi_LGhkcRhQckNCnQxYc,"['restaurant', 'food', 'point_of_interest', 'establishment']",romagna,2.5,2.0,,"Viale Romagna, 62, Milano"
4796,20839,OPERATIONAL,"{'lat': 45.4762355, 'lng': 9.2244547}",Piadineria,ChIJK-69JhDHhkcRKcc2WDt2qNs,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni pascoli,5.0,4.0,,"Via Giovanni Pascoli, 58, Milano"
4801,20849,OPERATIONAL,"{'lat': 45.4763317, 'lng': 9.2247929}",Farinari,ChIJI-FHyaHHhkcRUzwtBlQqynU,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni pascoli,,,,"Via Giovanni Pascoli, 60, Milano"
4803,20863,OPERATIONAL,"{'lat': 45.4768634, 'lng': 9.2274095}",Baozi dumplings,ChIJ3z4OLanHhkcRPg0wnOSHVDs,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni celoria,4.8,18.0,,"Via Giovanni Celoria, 1, Milano"
4806,20874,OPERATIONAL,"{'lat': 45.47769419999999, 'lng': 9.0908181}",Il Brigantino Milano,ChIJ8wMqnu_rhkcRH0Savxi4ZEQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",enzo ferrieri,4.6,44.0,,"Via Enzo Ferrieri, 16, Milano"
4807,20876,OPERATIONAL,"{'lat': 45.47745510000001, 'lng': 9.1036256}",My Chef Ristorazione Commerciale S.p.A.,ChIJc9NpDQjqhkcR3uFq0QYv_UI,"['restaurant', 'point_of_interest', 'food', 'establishment']",caldera,3.1,278.0,2.0,"Via Caldera, 21, Milano"
4808,20879,OPERATIONAL,"{'lat': 45.4776608, 'lng': 9.1079289}",L'Angolo Dello Sfizio Thebro Di Esposito Giovanni,ChIJKY0wQu_BhkcR0h9X7t7_tBk,"['meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",novara,4.4,55.0,,"Via Novara, 216, Milano"
4809,20880,OPERATIONAL,"{'lat': 45.4776539, 'lng': 9.107234199999999}",Cappellomet Srl,ChIJqSCxXe_BhkcRBRl7OXhf7vs,"['restaurant', 'point_of_interest', 'food', 'establishment']",novara,,,,"Via Novara, 221, Milano"
4813,20888,OPERATIONAL,"{'lat': 45.4771621, 'lng': 9.149182199999998}",Streat Takeout & Delivery,ChIJ_THxunPBhkcRXq3-mWGs5_E,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",sebastiano del piombo,4.4,233.0,2.0,"Via Sebastiano del Piombo, 12, Milano"
4814,20897,OPERATIONAL,"{'lat': 45.47759499999999, 'lng': 9.157344199999999}",DaV Milano,ChIJg_DRo6XBhkcRfiTb2S6oMaM,"['restaurant', 'food', 'point_of_interest', 'establishment']",torre allianz tre torri co,4.1,64.0,,"Torre Allianz, Piazza Tre Torri, c/o, 3, Milano"
4815,20898,OPERATIONAL,"{'lat': 45.4777884, 'lng': 9.1566406}",Buon Boccone,ChIJXYerOXrBhkcRpK2Bq0r-ZSU,"['restaurant', 'food', 'point_of_interest', 'establishment']",tre torri,,,,"Piazza Tre Torri, Milano"
4817,20902,OPERATIONAL,"{'lat': 45.4776344, 'lng': 9.161399699999999}",carrefour market,ChIJ9xXqmqHBhkcRLYC8Fn3j7d4,"['restaurant', 'food', 'point_of_interest', 'establishment']",sei febbraio,,,,"Piazza Sei Febbraio, 18, Milano"
4819,20911,OPERATIONAL,"{'lat': 45.477366, 'lng': 9.1696469}",Le Voyage,ChIJpy51oxXBhkcRcROlFcfrgOQ,"['night_club', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",sempione,2.8,33.0,,"Corso Sempione, 11, Milano"
4821,20914,OPERATIONAL,"{'lat': 45.4773775, 'lng': 9.169840599999999}",NIMA Sushi,ChIJ1WpyJrfBhkcRhrKLSAwI8vU,"['restaurant', 'point_of_interest', 'food', 'establishment']",sempione,3.7,503.0,,"Corso Sempione, 11, Milano"
4828,20938,OPERATIONAL,"{'lat': 45.4777257, 'lng': 9.1701993}",Poku by Bomaki,ChIJLzVZAijBhkcRME11AG_nYrk,"['restaurant', 'point_of_interest', 'food', 'establishment']",sempione,4.2,253.0,,"Corso Sempione, 12, Milano"
4829,20955,OPERATIONAL,"{'lat': 45.4775682, 'lng': 9.1719373}",Locale,ChIJB7_CvUHBhkcROQt4nsQYzRo,"['restaurant', 'food', 'point_of_interest', 'establishment']",domenico cirillo,4.7,49.0,,"Via Domenico Cirillo, 12, Milano"
4830,20957,OPERATIONAL,"{'lat': 45.4773238, 'lng': 9.1725326}",Vinosfera,ChIJ8U-FbUfBhkcR8tezC2rsrRw,"['liquor_store', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",l cagnola,4.5,118.0,,"Via L. Cagnola, 7, Milano"
4833,20963,OPERATIONAL,"{'lat': 45.47701499999999, 'lng': 9.1726469}",Rebetiko,ChIJPcqmDUfBhkcRjjNCcg6zYs0,"['restaurant', 'food', 'point_of_interest', 'establishment']",l cagnola,4.5,422.0,2.0,"Via L. Cagnola, 6, Milano"
4838,20973,OPERATIONAL,"{'lat': 45.4777363, 'lng': 9.173192499999999}",Tara Ristorante Indiano,ChIJhRkRekfBhkcR41nu7iBdt6k,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",domenico cirillo,4.3,810.0,2.0,"Via Domenico Cirillo, 16, Milano"
4839,20988,OPERATIONAL,"{'lat': 45.4772262, 'lng': 9.174559000000002}",Carpe Diem Bar - Maxi Panini Milano,ChIJg3ROlEfBhkcRdLPDSiI8xT8,"['bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",agostino bertani,4.7,121.0,1.0,"Via Agostino Bertani, 2, Milano"
4840,20990,OPERATIONAL,"{'lat': 45.4771508, 'lng': 9.1743502}",Fra Diavolo Pizzeria - Milano Sempione,ChIJO0PJfojBhkcRVqNRl8dvbFM,"['restaurant', 'food', 'point_of_interest', 'establishment']",agostino bertani,4.4,1008.0,2.0,"Via Agostino Bertani, 2, Milano"
4841,20996,OPERATIONAL,"{'lat': 45.4777494, 'lng': 9.173962399999999}",Pandenus,ChIJld-thUfBhkcRYC3Zu2OXHJM,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",francesco melzi deril,3.7,598.0,2.0,"Via Francesco Melzi d'Eril, 3, Milano"
4843,21005,OPERATIONAL,"{'lat': 45.4777778, 'lng': 9.178888900000002}",Ristorante L'essenziale,ChIJ547zKUjBhkcRLTLDN5fY_c8,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",carlo maria maggi,4.5,28.0,,"Via Carlo Maria Maggi, 6, Milano"
4844,21006,OPERATIONAL,"{'lat': 45.4777421, 'lng': 9.1797904}",Trattoria Vecchia Arena,ChIJQxZF1knBhkcRJ9gC60MEE8g,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",lega lombarda,4.2,207.0,2.0,"Piazza Lega Lombarda, 1, Milano"
4845,21020,OPERATIONAL,"{'lat': 45.4770608, 'lng': 9.1841986}",Pattini,ChIJl9hglmDBhkcRTnEEtdS8BTs,"['bakery', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",garibaldi,3.8,125.0,2.0,"Corso Garibaldi, 93, Milano"
4846,21026,OPERATIONAL,"{'lat': 45.4773614, 'lng': 9.1855207}",Real Pizza,ChIJzz2yfTXBhkcRTlGef3YqMUs,"['restaurant', 'food', 'point_of_interest', 'establishment']",della moscova,3.7,3.0,,"Via della Moscova, 39, Milano"
4849,21032,OPERATIONAL,"{'lat': 45.4771679, 'lng': 9.1853898}",Vivo Ristoranti,ChIJ48S86rPBhkcRLAlsW-Vxtjk,"['restaurant', 'food', 'point_of_interest', 'establishment']",statuto,4.3,138.0,,"Via Statuto, 16, Milano"
4852,21035,OPERATIONAL,"{'lat': 45.4773614, 'lng': 9.1855207}",G.e.p. srl,ChIJzz2yfTXBhkcRleyj_BmGpCU,"['restaurant', 'food', 'point_of_interest', 'establishment']",della moscova,,,,"Via della Moscova, 39, Milano"
4854,21039,OPERATIONAL,"{'lat': 45.47744580000001, 'lng': 9.185540600000001}",AYASOFYA TURKISH KEBAP,ChIJvalEdCHBhkcRTmetco6BTgs,"['restaurant', 'food', 'point_of_interest', 'establishment']",della moscova,4.2,247.0,1.0,"Via della Moscova, 39, Milano"
4856,21041,OPERATIONAL,"{'lat': 45.4777732, 'lng': 9.1850167}",PORTAMI,ChIJeT3123HBhkcR7R6i9DBxtIA,"['restaurant', 'food', 'point_of_interest', 'establishment']",della moscova,4.6,34.0,,"Via della Moscova, 52, Milano"
4857,21051,OPERATIONAL,"{'lat': 45.4776506, 'lng': 9.1856142}",Canapè | Shop - Kitchen - Spirits,ChIJiUDm1YDBhkcRjqxurE2Xh7I,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",della moscova,4.1,47.0,,"Via della Moscova, 48, Milano"
4862,21072,OPERATIONAL,"{'lat': 45.4774374, 'lng': 9.188480499999997}",funcool milano,ChIJhSYJJg_HhkcRhqYtqY-kWtU,"['restaurant', 'food', 'point_of_interest', 'establishment']",san marco,4.0,6.0,,"Via San Marco, 27, Milano"
4863,21075,OPERATIONAL,"{'lat': 45.4775485, 'lng': 9.1885687}",Drogheria Milanese,ChIJ0Vyyr8rGhkcRwFzv3lJpz04,"['restaurant', 'food', 'point_of_interest', 'establishment']",san marco,4.2,873.0,2.0,"Via San Marco, 29, Milano"
4864,21077,OPERATIONAL,"{'lat': 45.4777965, 'lng': 9.187907599999997}",CasaMadre Food bar,ChIJIyTWSjXBhkcR_D_F_PBns8E,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",solferino,3.5,2.0,,"Via Solferino, 25, Milano"
4865,21099,OPERATIONAL,"{'lat': 45.4771198, 'lng': 9.192177899999999}",Break Bianco,ChIJBTSairXGhkcRORm0WgGuXac,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",di porta nuova,4.0,1.0,,"Corso di Porta Nuova, 34, Milano"
4867,21106,OPERATIONAL,"{'lat': 45.47708919999999, 'lng': 9.19223}",IZAKAYA,ChIJA3SGdMrGhkcRFr48THHR0C4,"['restaurant', 'food', 'point_of_interest', 'establishment']",di porta nuova,4.2,324.0,2.0,"Corso di Porta Nuova, 34, Milano"
4868,21114,OPERATIONAL,"{'lat': 45.4774042, 'lng': 9.1922661}",Covino Club Cafe,ChIJHUtncsrGhkcRIGPerfz--FA,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",di porta nuova,4.5,42.0,,"Corso di Porta Nuova, 38, Milano"
4871,21120,OPERATIONAL,"{'lat': 45.477202, 'lng': 9.1937933}",Le 5 Terre,ChIJ9ari-MnGhkcRD9EnrzMi9q8,"['restaurant', 'food', 'point_of_interest', 'establishment']",andrea appiani,4.4,350.0,3.0,"Via Andrea Appiani, 9, Milano"
4872,21128,OPERATIONAL,"{'lat': 45.4775258, 'lng': 9.193928300000001}",La Fabbrica del Panino,ChIJwWJ29snGhkcR3dlsFnuzrzY,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",andrea appiani,4.5,10.0,,"Via Andrea Appiani, 15, Milano"
4880,21151,OPERATIONAL,"{'lat': 45.4777599, 'lng': 9.1989395}",Nàpiz' Milano,ChIJnzodHu3HhkcRxxe9ophKK6U,"['restaurant', 'food', 'point_of_interest', 'establishment']",vittorio veneto,4.7,1621.0,2.0,"Viale Vittorio Veneto, 30, Milano"
4881,21152,OPERATIONAL,"{'lat': 45.4770086, 'lng': 9.200510699999999}",Caffè Italiano,ChIJ8xJN6cfGhkcR8aiGayO6MWI,"['meal_takeaway', 'bar', 'cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",vittorio veneto,4.1,120.0,,"Viale Vittorio Veneto, 22, Milano"
4884,21157,OPERATIONAL,"{'lat': 45.47723999999999, 'lng': 9.20141}",Willy's Burger - Tema Stranger Things,ChIJq-D5vcfGhkcRvvnjWP97sMk,"['restaurant', 'food', 'point_of_interest', 'establishment']",lazzaretto,4.6,224.0,,"Via Lazzaretto, 3, Milano"
4885,21158,OPERATIONAL,"{'lat': 45.4773214, 'lng': 9.201862}",101 Tarantella,ChIJWXTJNSvHhkcRGOPjxHXCV4c,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",panfilo castaldi,4.3,568.0,,"Via Panfilo Castaldi, 17, Milano"
4886,21159,OPERATIONAL,"{'lat': 45.47699979999999, 'lng': 9.202225000000002}",The Dhaba,ChIJHc5VnsfGhkcRTETvM1LUabA,"['restaurant', 'food', 'point_of_interest', 'establishment']",panfilo castaldi,4.2,443.0,2.0,"Via Panfilo Castaldi, 22, Milano"
4887,21161,OPERATIONAL,"{'lat': 45.47764420000001, 'lng': 9.2020364}",Shangri-la,ChIJXQkar8fGhkcRRyfV8wgxdCc,"['restaurant', 'food', 'point_of_interest', 'establishment']",lazzaretto,4.1,423.0,2.0,"Via Lazzaretto, 8, Milano"
4888,21166,OPERATIONAL,"{'lat': 45.4772417, 'lng': 9.202078799999999}",Injera,ChIJuct2osfGhkcRJ15mbGwUk_A,"['restaurant', 'food', 'point_of_interest', 'establishment']",panfilo castaldi,4.3,751.0,2.0,"Via Panfilo Castaldi, 19, Milano"
4891,21170,OPERATIONAL,"{'lat': 45.4772634, 'lng': 9.202126800000002}",Habesha Restaurant,ChIJtzr2ocfGhkcROoehUgHo-sM,"['restaurant', 'food', 'point_of_interest', 'establishment']",panfilo castaldi,3.9,29.0,1.0,"Via Panfilo Castaldi, 19, Milano"
4893,21173,OPERATIONAL,"{'lat': 45.47698929999999, 'lng': 9.2025747}",koshari 101,ChIJvdKvkefHhkcRdEk06Ru1_j0,"['restaurant', 'food', 'point_of_interest', 'establishment']",panfilo castaldi,4.4,106.0,,"Via Panfilo Castaldi, 23, Milano"
4894,21181,OPERATIONAL,"{'lat': 45.4775389, 'lng': 9.203252799999998}",Il Carpaccio Milano,ChIJlfyhD8fGhkcRx1WB6ho-F3U,"['restaurant', 'food', 'point_of_interest', 'establishment']",lazzaro palazzi,4.2,449.0,2.0,"Via Lazzaro Palazzi, 19, Milano"
4895,21196,OPERATIONAL,"{'lat': 45.47705839999999, 'lng': 9.204225500000002}",One Way della Speranza,ChIJyTJUR8fGhkcRcixkSRGux8g,"['restaurant', 'food', 'point_of_interest', 'establishment']",lecco,4.3,619.0,2.0,"Via Lecco, 7, Milano"
4900,21213,OPERATIONAL,"{'lat': 45.4773367, 'lng': 9.2043197}",CALIPSO,ChIJiXVIMPfHhkcRf4hhDswViKc,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo fra paolo bellintani,4.5,46.0,,"Largo fra Paolo Bellintani, 1, Milano"
4901,21223,OPERATIONAL,"{'lat': 45.476739, 'lng': 9.204842900000003}",Ristorante Africa,ChIJ24C6ScfGhkcRHWnmXd8lEbw,"['restaurant', 'food', 'point_of_interest', 'establishment']",lazzaro palazzi,4.1,286.0,2.0,"Via Lazzaro Palazzi, 9, Milano"
4903,21226,OPERATIONAL,"{'lat': 45.4771176, 'lng': 9.204771000000001}",Memà Cafè,ChIJw1ABN8fGhkcRLO2259Jazgk,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",largo fra paolo bellintani,4.1,867.0,2.0,"Largo fra Paolo Bellintani, 2, Milano"
4904,21228,OPERATIONAL,"{'lat': 45.4767152, 'lng': 9.204826200000001}",Osteria di Puglia,ChIJAZZCScfGhkcR4cmZIvqmc30,"['restaurant', 'food', 'point_of_interest', 'establishment']",lazzaro palazzi,,,,"Via Lazzaro Palazzi, 9, Milano"
4906,21232,OPERATIONAL,"{'lat': 45.477372, 'lng': 9.2043166}",Pariolino,ChIJ212F8uHHhkcRt_TwAMrqroc,"['restaurant', 'food', 'point_of_interest', 'establishment']",largo fra paolo bellintani,4.5,25.0,,"Largo fra Paolo Bellintani, 1, Milano"
4908,21238,OPERATIONAL,"{'lat': 45.4771952, 'lng': 9.2061766}",Kazan Sushi,ChIJO7hHVAfEhkcReBP_PmbrJXs,"['restaurant', 'food', 'point_of_interest', 'establishment']",tunisia,4.0,1030.0,1.0,"Viale Tunisia, 6, Milano"
4911,21242,OPERATIONAL,"{'lat': 45.47727499999999, 'lng': 9.205855}",La Risacca Blu,ChIJ69IgxcDGhkcR0haCwKXDFyI,"['restaurant', 'food', 'point_of_interest', 'establishment']",alessandro tadino,4.2,287.0,3.0,"Via Alessandro Tadino, 13, Milano"
4912,21247,OPERATIONAL,"{'lat': 45.4767327, 'lng': 9.205335600000002}",JERUASALEM,ChIJm_yJfU7HhkcRyP1S8Sdnb0c,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",tadino   fronte lazzaro palazzi,4.8,4.0,,"Via Tadino 9. Fronte, Via Lazzaro Palazzi, 7, Milano"
4917,21268,OPERATIONAL,"{'lat': 45.4776842, 'lng': 9.2062159}",Pandenus Tadino,ChIJK10u28DGhkcRPeqXbSt9Hs4,"['cafe', 'bar', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",alessandro tadino,3.9,1085.0,2.0,"Via Alessandro Tadino, 15, Milano"
4921,21295,OPERATIONAL,"{'lat': 45.47729319999999, 'lng': 9.2089684}",Pasticceria Bottarelli,ChIJw8T8T8DGhkcRI8058evEFqg,"['bakery', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",giovanni omboni,4.3,694.0,,"Via Giovanni Omboni, 4, Milano"
4922,21297,OPERATIONAL,"{'lat': 45.4771477, 'lng': 9.2092435}",Bottadivita,ChIJG7nyT8DGhkcRxDnoNo7pj2c,"['restaurant', 'food', 'point_of_interest', 'establishment']",giovanni omboni,4.3,52.0,,"Via Giovanni Omboni, 4, Milano"
4926,21314,OPERATIONAL,"{'lat': 45.4775693, 'lng': 9.2121401}",Café Fabrique,ChIJiamYYurGhkcRXEwmMW8nCbk,"['restaurant', 'point_of_interest', 'food', 'establishment']",giovanni battista morgagni,4.6,116.0,,"Via Giovanni Battista Morgagni, 14, Milano"
4927,21323,OPERATIONAL,"{'lat': 45.4770821, 'lng': 9.214945499999997}",Al Tagliando Bistrot•Lounge Bar,ChIJey_dUmvHhkcRWq32URNnu5U,"['restaurant', 'food', 'point_of_interest', 'establishment']",bartolomeo eustachi,4.6,98.0,,"Via Bartolomeo Eustachi, 32, Milano"
4930,21332,OPERATIONAL,"{'lat': 45.477208, 'lng': 9.2161436}",Kungfu bao plinio,ChIJoeIdm7XHhkcR6XSISjVH6uU,"['restaurant', 'food', 'point_of_interest', 'establishment']",plinio,3.9,42.0,,"Via Plinio, 40, Milano"
4931,21333,OPERATIONAL,"{'lat': 45.47759190000001, 'lng': 9.215819999999999}",Atsuki,ChIJMQAtmevGhkcRPvVIxcAbVus,"['restaurant', 'food', 'point_of_interest', 'establishment']",plinio,3.9,449.0,2.0,"Via Plinio, 33, Milano"
4932,21334,OPERATIONAL,"{'lat': 45.4777531, 'lng': 9.2155091}",PORTOBELLO pizzeria ristorante,ChIJSyvysOvGhkcRA2iyhfcoHbo,"['restaurant', 'food', 'point_of_interest', 'establishment']",plinio,4.5,1101.0,1.0,"Via Plinio, 29, Milano"
4933,21335,OPERATIONAL,"{'lat': 45.4775713, 'lng': 9.215959400000001}",Fiordilatte Gelaterie,ChIJEbXonuvGhkcRJlVeE1rNW6c,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",caio secondo plinio,4.4,539.0,2.0,"Via caio secondo plinio, 33, Milano"
4934,21341,OPERATIONAL,"{'lat': 45.47738400000001, 'lng': 9.2168669}",La Piola,ChIJX--i5ujGhkcRETMnF0jQgiY,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",abruzzi,4.3,1036.0,2.0,"Viale Abruzzi, 23, Milano"
4935,21347,OPERATIONAL,"{'lat': 45.4772787, 'lng': 9.216415999999999}",Bao House Taiwanese Street Food Milano,ChIJIzvEguvGhkcRdTKZ1pC_4Xk,"['restaurant', 'food', 'point_of_interest', 'establishment']",plinio,4.4,402.0,,"Via Plinio, 37, Milano"
4936,21351,OPERATIONAL,"{'lat': 45.47728539999999, 'lng': 9.216819699999999}",Döner Club Kebab,ChIJC3PH1fXHhkcRrTa3fVv7tJU,"['restaurant', 'food', 'point_of_interest', 'establishment']",abruzzi,5.0,4.0,,"Viale Abruzzi, 23, Milano"
4940,21373,OPERATIONAL,"{'lat': 45.4775986, 'lng': 9.216849199999999}",La Farcita | Pizza romana e supplì,ChIJx1aL1hbHhkcRcKpxUyRrOeM,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",abruzzi,4.5,79.0,,"Viale Abruzzi, 25, Milano"
4941,21374,OPERATIONAL,"{'lat': 45.477615, 'lng': 9.2168643}",Willy's Burger - Tema Casa di Carta,ChIJn9cZh-vGhkcRjrZ-UFk2MTA,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",abruzzi,4.4,664.0,2.0,"Viale Abruzzi, 25, Milano"
4942,21376,OPERATIONAL,"{'lat': 45.4772136, 'lng': 9.218325799999999}",Tap Milano,ChIJJcj7YOzGhkcRzm_o8RqSr98,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",enrico nöe,4.5,664.0,2.0,"Via Enrico Nöe, 4, Milano"
4943,21387,OPERATIONAL,"{'lat': 45.47776, 'lng': 9.223372}",Pane & Sfizi di Travaglia S.,ChIJHWpyC_LGhkcR1sd5SwvZX0Q,"['bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",romagna,4.5,76.0,1.0,"Viale Romagna, 59, Milano"
4944,21411,OPERATIONAL,"{'lat': 45.47760450000001, 'lng': 9.242950300000002}",Pizzeria del Maestro,ChIJVdQj9hnHhkcRsDbafJKSpwE,"['restaurant', 'point_of_interest', 'food', 'establishment']",leonardo bistolfi,4.1,60.0,1.0,"Via Leonardo Bistolfi, 78, Milano"
4945,21418,OPERATIONAL,"{'lat': 45.4780156, 'lng': 9.101827700000001}",Royal Restaurant,ChIJleBthTfBhkcRqrbupus2vrM,"['restaurant', 'food', 'point_of_interest', 'establishment']",caldera,,,,"Via Caldera, 21, Milano"
4946,21420,OPERATIONAL,"{'lat': 45.47804689999999, 'lng': 9.1030304}",Silene • Bar & Restaurant,ChIJVWwlIM7BhkcRvqD5DjCM_xA,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",caldera,3.8,4.0,,"Via Caldera, 3, Milano"
4947,21421,OPERATIONAL,"{'lat': 45.4781776, 'lng': 9.103068000000002}",El Patio del Gaucho,ChIJQ-lGXDLBhkcRg2_qK7GHouQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",caldera,4.6,254.0,,"Via Caldera, 3, Milano"
4949,21445,OPERATIONAL,"{'lat': 45.4786478, 'lng': 9.117250000000002}",Tenconi Old Pub,ChIJ9U_SXOvBhkcRzjpbQAFJMhQ,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",federico tesio,3.9,611.0,2.0,"Via Federico Tesio, 15, Milano"
4950,21446,OPERATIONAL,"{'lat': 45.47786989999999, 'lng': 9.1358175}",VITANTICA S.R.L.,ChIJHdyDyp7BhkcRiQeBtUTsqfM,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",degli ottoboni,3.0,3.0,,"Via degli Ottoboni, 16, Milano"
4951,21449,OPERATIONAL,"{'lat': 45.4783496, 'lng': 9.1454723}",Centro Sociale Cantiere,ChIJfer093TBhkcRZm6PgbqoANU,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",monte rosa,3.8,67.0,,"Via Monte Rosa, 84, Milano"
4952,21450,OPERATIONAL,"{'lat': 45.47802859999999, 'lng': 9.146796}",Il Ghiottone,ChIJKXRwfXTBhkcRsrpAjqVcfFA,"['restaurant', 'store', 'point_of_interest', 'food', 'establishment']",guglielmo silva,4.1,13.0,,"Via Guglielmo Silva, 45, Milano"
4953,21452,OPERATIONAL,"{'lat': 45.47832620000001, 'lng': 9.146171400000004}",Self Service Pellegrini,ChIJhcNi_IjBhkcRC4-OSgxV-rY,"['restaurant', 'point_of_interest', 'food', 'establishment']",monte bianco,4.2,29.0,,"Via Monte Bianco, 54, Milano"
4955,21454,OPERATIONAL,"{'lat': 45.4780285, 'lng': 9.146795700000002}",Blu Istanbul - Kebab Pizza Grill,ChIJMwWmbd3BhkcR3g5J3SZvhuM,"['restaurant', 'point_of_interest', 'food', 'establishment']",guglielmo silva,4.2,52.0,,"Via Guglielmo Silva, 45, Milano"
4957,21456,OPERATIONAL,"{'lat': 45.4781013, 'lng': 9.1470977}",Regina Margherita,ChIJ8xCMOhnBhkcRLTdbzOpftcE,"['restaurant', 'point_of_interest', 'food', 'establishment']",guglielmo silva,3.3,4.0,,"Via Guglielmo Silva, 43, Milano"
4959,21463,OPERATIONAL,"{'lat': 45.4780886, 'lng': 9.147632999999999}",I Love Poke - Piombo,ChIJofI3RcLBhkcRVA8QYJRLrps,"['restaurant', 'food', 'point_of_interest', 'establishment']",sebastiano del piombo,4.5,194.0,2.0,"Via Sebastiano del Piombo, 23, Milano"
4960,21464,OPERATIONAL,"{'lat': 45.4783237, 'lng': 9.147332399999998}",Flavours Bistrò,ChIJ8R5IgXTBhkcRgQyYtNkko7s,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",guglielmo silva,4.1,128.0,2.0,"Via Guglielmo Silva, 39, Milano"
4961,21467,OPERATIONAL,"{'lat': 45.4782033, 'lng': 9.147777099999997}",I love poke - CityLife,ChIJqTMCs3LBhkcRBDezWVxe-68,"['restaurant', 'food', 'point_of_interest', 'establishment']",antonia pozzi,4.7,9.0,,"Via Antonia Pozzi, 1, Milano"
4962,21469,OPERATIONAL,"{'lat': 45.4785972, 'lng': 9.147651900000001}",Piadineria,ChIJoxlLfXPBhkcRRidVP89A2XQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",guglielmo silva,4.3,38.0,,"Via Guglielmo Silva, 35, Milano"
4964,21485,OPERATIONAL,"{'lat': 45.4781247, 'lng': 9.154365199999999}",Bomaki CityLife Shopping District,ChIJn_6B_mzBhkcR367K-atiCz8,"['restaurant', 'point_of_interest', 'food', 'establishment']",tre torri,4.2,1518.0,3.0,"Piazza Tre Torri, 1L, Milano"
