id_restaurants,bubbles,title,description
81,bubble_50,,"Ottima cucina dalla presentazione alla qualità degli ingredienti, alla conoscenza e creatività della cucina. Personale affabile e competente"
81,bubble_50,,"Siamo stati in questo ristorante per una cena di lavoro tra colleghi. Il personale è stato super gentilissimo e disponibile a sistemare i tavoli per farci stare tutti insieme, chiaro nella spiegazione delle portate e sempre sorridente. Il cibo è ottimo per qualità delle materie...Più"
81,bubble_50,,"Il ristorante modula il menù in base agli ingredienti disponibili nella stagione, che è da un lato garanzia di freschezza e dall'altro di qualità culinaria, perché è necessario avere cuochi che sappiano creare con quello che è a disposizione. Siamo rimasti molto soddisfatti della nostra...Più"
81,bubble_50,,"Bel locale piccolino ma dove puoi gustare delle specialità italiane sia di carne che di pesce, provenienti da diverse regioni italiane.Più"
81,bubble_40,,Eravamo già stati in questo ristorantino a luglio e ne avevamo tratto ottime sensazioni. Ci siamo tornati oggi e credo proprio ritorneremo ancora.
81,bubble_40,,Abbiamo passato una piacevole serata. Antipasto e una delle due portate erano veramente buoni mentre l'altra portata un pó deludente ( i rigatoni con funghi porcini ) A causa dell'utilizzo dei funghi porcini secchi ( così come confermato dallo chef ) che avevano un buon...Più
82,bubble_50,,"Cena tra colleghi per passare una serata in allegria,e per mangiare e bere ottimamente che di questi giorni non è cosa facile…ambiente accogliente,elegante,oserei quasi dire familiare,i proprietari Daniele e Rita,lui in sala,e lei chef di alto livello,meritano senza ombra di dubbio 5 stelle….alla prossima"
82,bubble_40,,"Locale non molto grande ma particolare, arredato con gusto e accogliente. Servizio molto cortese e non invadente. Ho ordinato un primo: pasta fresca (tipo tortelloni) conditi con una crema sfiziosissima e scaglie di parmigiano. Poi ho scelto un’insalata di finocchi e arance, molto piacevole e...Più"
82,bubble_40,,"Ci siamo fermati in questa osteria per caso, alla ricerca di una trattoria italiana in un quartiere decisamente etnico di ristoranti cinesi, giapponesi, di ramen, di street food made in China. Il proprietario ci accoglie con un sorriso e ci fa accomodare nel soppalcò, una...Più"
82,bubble_50,,"Che dire? Tutto perfetto. Ero da solo, in compagnia di un altro tavolo di solitario. Accolto con calore e familiarità. Come se fossi cliente da sempre, quella sensazione di trovarti in un ambiente rilassato perché perfettamente gestito. L’atmosfera e pacata, luci soffuse, no musica (finalmente)....Più"
82,bubble_40,,Capitato x caso Ambiente accogliente e professionale Ottima scelta dei vini Piatti ben presentati Complimenti a chi lavora bene e con passione a presto
82,bubble_50,,"Ho prenotato, con poco preavviso, una cena aziendale per la quale volevo fare una buona figura, avendo ospiti stranieri di molte nazionalità, ho prenotato per 10 e raddoppiato, meno di ventiquattro ore prima, il numero degli ospiti e con una pazienza, cordialità e professionalità davvero...Più"
82,bubble_50,,Ottima location ottimo cibo ottima ospitalità dei proprietari! OTTIMO a tutto tondo e a 2 passi da casa. Torneremo sicuramente a trovarvi. Complimenti a tutto lo Staff Assolutamente consigliato Fabio
82,bubble_50,,"Locale raccolto e accogliete. Menù genuino ma con un taglio alternativo, sempre nel rispetto della tradizione. Qualità alta. Competenza nell'abbinare i vini. Servizio sempre attento e cordiale (anche quando messo sotto pressione). Una cena, un percorso. Inutile aspettarsi un conto da trattoria al cospetto di...Più"
82,bubble_10,,"Abbiamo scelto questo ristorante poiché ci era stato consigliato da un'amica, ma ne siamo stati profondamente delusi. Solo il primo è stato accettabile, anche se il tartufo nero grattato non sapeva di nulla. Ci hanno servito due cotolette alla milanese che parevano suole di scarpe...Più"
82,bubble_50,,"Inviti a cena una cara amica,sai che portandola qui farai una figura eccellente,ed infatti così e stato;dall’antipasto al dolce,un percorso di esplosione per le papille gustative,sapori ricercati e soprattutto trovati dalla Chef,che non ha niente da invidiare ai grandi nomi stellati….aggiungerei,non da meno,la grandissima professionalità...Più"
83,bubble_50,,"Ottimo ristorante, la pasta fresca è una delle migliori che abbia mai provato. Assolutamente da tornarci, lo consiglio sia per amici che per le coppie"
83,bubble_50,,"Davvero consigliatissimo. Abbiamo mangiato BENISSIMO!! Giovanni si occupa di preparare a mano e cucinare tutto da solo!! La pasta e i ravioli vengono fatti a mano ogni giorno. Il menu quindi è breve, ma se si torna più di una volta si trovano piatti diversi,...Più"
83,bubble_50,,"piochi piatti ma fatti bene prezzi contenuto e cordialità a fiumi, se proprio dobbiamo e piccolo pochi posti a sedere ma questo è un altro punto di forza poter dedicarsi ai propri commensali"
83,bubble_20,,"Pasta fresca, solo pasta. Allora mi aspetto il meglio. Ma sono italiano e allora voglio la giusta cottura e la giusta salatura. Ma purtroppo così non è. Proprietari gentili, prezzi popolari, ma la pasta la cucino meglio io. Deluso :("
83,bubble_50,,"un piccolo locale appartato che affaccia sul Naviglio Pavese! La location e' molto carina, vicina alla movida/bar dei Navigli. Il ristorante ha solo alcuni tavoli, per cui prenotare in anticipo. La qualita' della pasta e' superlativa, i prezzi sono ottimi. Niente da dire a parte...Più"
83,bubble_50,,"Ero già stato in zona Santa Maria delle Grazie, si sono spostati in Ascanio Sforza, location bellissima con vista sul Naviglio, la pasta di Giovanni è sempre una garanzia di qualità e ottimi sapori. Consigliato sia per affari che per un pranzo con amici. La...Più"
83,bubble_50,,La attenzione alle materie prime sempre al top!! Un vero artigiano della pasta fresca! Sapori ed accostamenti essenziali e perfetti. Il pranzo risulta leggero a prezzo molto buono e mantiene la giornata ed il pomeriggio lavorativo con le giuste energie. Stra consigliato
83,bubble_50,,"Garantisco la qualità, abbondanza dei piatti e ottimo prezzo. Da ritornare senza dubbio . Bravi chef e signora."
83,bubble_20,,"l'idea di questa modalità di ristorazione è molto buona, posto piccolo ma pratico, e la preparazione dei piatti a vista. Ma mi aspettavo di più dal prodotto, ho preso i ravioli fatti con una buona sfoglia, ma il ripieno non era il massimo, e così...Più"
83,bubble_50,,La migliore pasta di Milano. Tutte le tipologie sono preparate fresche e le porzioni sono abbondanti. Bravi
84,bubble_50,,Ottimo ristorante in zona Navigli. Locale curato nei minimi dettagli e personale attento e disponibile. ( Sauro è un ragazzo disponibile e preparato che vi segue e consiglia! ) Qualità del cibo proposto ottima e piatti curati e deliziosi. Spesa nella media per la zona....Più
84,bubble_50,,"Un buon ristorante che all ingresso lascia ben poco sperare, una volta entrati si capisce subito dai sapori dei piatti e la cordialità che ben poco è lasciato al caso, un ottima fregola al granchio che consiglio vivamente e i gamberi rossi davvero spaziali. A...Più"
84,bubble_50,,"Siamo arrrivati in questo ristorante tramite consiglio di amici e devo dire che siamo rimasti soddisfatti, gamberi rossi mozza fiato ! Consigliato"
84,bubble_50,,"Siamo stati il lunedì sera del 31, abbiamo trovato personale competente e educato. Cibo buonissimo. Mangiato Crudite di mare e bevuto buon vino."
84,bubble_50,,"Serata con la mia.compagna estremamente soddisfatta, tartare di gambero rosso sublime e addirittura ha chiesto il bis, non era disponibile il gambero e il metre l ha fatta preparare con gli scampi e vi dirò che avendola assaggiata era davvero deliziosa, la cortesia del maitre...Più"
84,bubble_50,,"Non sono amante dei crudi, cosa che invece qui sembra esser la padrona, optiamo sui cotti, consiglio le sarde che hanno una impanatyra mozza fiato ! Polpette di tonno e se lo chiedete sotto banco fanno anche dei gamberoni in pastella alla birra spaziali !...Più"
84,bubble_50,,"Siamo riusciti a riprovare questo ristorante, conosciamo Adriano e ci si va sempre con piacere, tartare a pioggia, ho apprezzato moltissimo quella di tonno col senape e non può mancare la fregola al granchio ! Super consigliato e a presto ! Daniela"
84,bubble_50,,"Questo ristorante per noi é il preferito, sono cortesi, prendiamo sempre la fregola che a mio parere é la miglior mai assaggiata e la musica sottofondo ha un che di rilassante, ideale per chi dopo una settimana di stress lavorativo vuole dedicarsi qualche ora di...Più"
84,bubble_50,,"Se andate ai navigli dovete venire qua!!! Ottimo servizio, ottima cucina, ottima compagnia. Credito top! Primi e cozze wow!"
84,bubble_40,,"Cibo molto buono ottima qualità prezzo , tonno cotto alla perfezione impanatura de fritto leggerissima tarta ottime ."
85,bubble_40,,"Alla Base della sua reputazione c'è il pesce, i crostacei, i molluschi etc. tutti veramente freschi. Il sapore , la cottura giusta senza troppe aggiunte e variazioni che alterino il prodotto, sono il punto di forza che contraddistingue questo ristorante, Grande, quanto basta, tavoli distanziati, personale cordiale, attento,...Più"
85,bubble_50,,"Era da un po' che non tornavo, pero sempre che ci sono a Milano mi devo fermare a cena da Shannara 5, i piatti sono uno spettacolo, e il crudo è per goderlo. Sia il titolare, sempre vicino e attento che il resto del personale...Più"
85,bubble_50,,"sicuramente uno dei miglior ristorante di pesce di milano. abbiamo mangiato il plateau Royal ,un misto di tartare e per finire troccoli all astice e grigliata di pesce. Tutto eccezionale ma anche la presenzazione uno spettacolo. Il servizio non e stato da meno camerieri preparatissimi...Più"
85,bubble_20,,"Me l'hanno consigliato, come un buonissimo ristorante di pesce: non è così. Di buonissimo ha ben poco. Frittura di pesce molliccia e asciutta, crudite' non tutte molto fresche a mio parere, infatti metà le abbiamo lasciate nel piatto. Il resto passabile, ma non ci torneremo...Più"
85,bubble_50,,"Ristorante intimo ed accogliete !! Cura nei dettagli , piatti ottimi … consiglio il crudo di pesce e le ostriche 😋 Personale educato e molto simpatico Ci rivedremo presto"
85,bubble_20,,"Abbiamo scelto shannara 5 spinti dalle ottime recensioni e dalla conoscenza degli altri shannara che, evidentemente, sono un po' tutti in decadimento. Location molto anonima e poco manutenuta, Inaccettabile a mio parere il WC nero incrostato e 3 salviettine di carta buttate sul lavandino per...Più"
85,bubble_20,,"Il primo aspetto da evidenziare riguarda il mancato rispetto delle basilari norme covid: all'entrata non ci hanno controllato il green pass e i clienti giravano per il locale senza mascherina. Il secondo, invece, riguarda i prezzi indicati su thefork: fate attenzione perché sono diversi da...Più"
85,bubble_50,,"Abbiamo avuto il piacere di essere stati in questo ristorante più di una volta, cucina eccezionale, pesce fresco e cura dei dettagli. Il suo punto di forza è il pesce crudo. Ottima accoglienza da parte del personale di sala. Pienamente soddisfatti! Consigliatissimo 👍"
85,bubble_40,,Da calabrese della fascia jonica reggina posso assolutamente affermare che in questo ristorante la qualità del pescato e ottima sia del crudo che del cotto.
85,bubble_50,,Locale elegante con piatti curati e molto gustosi. Il cameriere è stato molto gentile e ci ha consigliato diversi piatti e vini che erano molto buoni.
86,bubble_30,,"I piatti sono Buoni, con materie prime di ottima qualità. Ottima carta dei vini e piacevole servizio. Prezzi troppo alti. Le porzioni sono contenute, quindi si rischia di spendere tanto."
86,bubble_50,,"Una piacevolissima scoperta! Accoglienza fantastica come tutto il servizio, pesce freschissimo, davvero buono! Lo consiglio vivamente a chi vuole mangiare piatti siciliani di ottima qualità! Un plauso al servizio, sentirsi chiamare per nome per tutta la cena è segno di saper accogliere e trattare l'ospite,...Più"
86,bubble_50,,"Locale e personale super accogliente. Il proprietario, come tutto lo staff, sono simpaticissimi e attenti al cliente. Caponata come quella siciliana...mto buona. Per primi abbiamo preso un cous cous di pesce, davvero buono...portato con il brodo da aggiungere al piatto. L'altro primo busiate al pesto...Più"
86,bubble_50,,"Deliziosi piatti ben curati nei dettagli preparatori, gusto eccellente. Cous Cous,piatto semplice tanto complesso che in questo luogo viene eseguito con massima precisione rispettando le tradizioni trapanesi. Buone anche le varianti. Ottima materia prima. Location curata ed accogliente, senza fronzoli, ricca carta dei vini molte...Più"
86,bubble_50,,"Locale accogliente e ben frequentato, personale cortese, buon cibo e ben presentato. Prezzi nella media milanese"
86,bubble_50,,"Piacevole scoperta di un locale di cucina trapanese già noto ad amici. La simpatia di Ninni ha aggiunto una nota gradevole alla serata. Molto buona la caponata e l’arancina come antipasti, per proseguire con il cous cous classico alla trapanese e la busiata di gambero...Più"
86,bubble_30,,"Cucina siciliana buona, location anonima e sotto terra, unica pecca i prezzi troppo alti. Avevamo chiesto un vino e ci hanno dirottato verso un altro, peccando che poi uscendo lo abbiamo visto nel frigo. Da rivedere nel complessoPiù"
86,bubble_50,,"Ero stato a Scopello e visitato il trapanese, tra cui la meraviglosa Erice, questa estate del 2022. Avebo assaggiato cous cous magnifici a base di pesce e quando ho visto questo ristorante ho voluto provare a rivivere l'esperienza estiva. Che dire? Per chi vive a...Più"
86,bubble_50,,Localino scoperto grazie a The Fork. I sapori del trapanese a Milano… e sono sapori autentici ! Garantito da un siciliano. Cous cous di pesce alla trapanese ottimo. Bella carta dei vini ovviamente tutta del trapanese. Bravi veramente
86,bubble_50,,"Siamo stati con amici, tutti molto soddisfatti . Abbiamo mangiato al piano inferiore e ci siamo trovati e sentiti a nostro agio, Temperatura, cucina e servizio ottimi ! La qualità si paga !"
87,bubble_10,,"Sono andato a mangiare con amici, una sera che faceva davvero freddo e li stavo aspettando, chiedo se nel frattempo posso sedermi al nostro tavolo che era libero e sono stato invitato ad uscire e aspettare i miei amici al gelo. Poca varietà nella pizze...Più"
87,bubble_50,,Pizza davvero ottima. Ti danno il prosecco di benvenuto ed il limoncello...il tutto offerto. Anche i pezzettini di pizza come antipasto Prezzi delle pizze sui 10 euro. Consigliato
87,bubble_40,,"Abbiamo pranzato prima del teatro. Pizza molto molto buona, vero che si deve scegliere fra pochi tipi ma era davvero una pizza fatta con ingredienti di qualità. Ottimo l'uso di mozzarella diversa dal salito che rilascia un pochino di acqua ma la preferisco per gusto...Più"
87,bubble_10,,Non capisco tutte queste recensioni più che positive. C'è da dire che il personale è molto gentile. Da apprezzare gli stuzzichini e il digestivo offerti. Ma la pizza c'è molto di meglio in giro
87,bubble_40,,"Piccolissima pizzeria con servizio lampo, calda accoglienza, pizza tipo napoletana molto buona con ingredienti di qualità. Due lati negativi: pochissima scelta di pizze e prezzi molto elevati rispetto alla natura rustica del locale."
87,bubble_30,,"Piccolo ambiente, dai colori vivaci. Pizza nella media, poche le scelte. Buona l’idea di dividere in due le pizze in modo che ognuno possa provarle. Servizio veloce e personale attento e cortese. Prezzi medio/alti."
87,bubble_40,,"Pizza molto buona, con ingredienti di qualità, unica pecca c'è poca scelta e poca varietà nei generi di pizze proposte. Prezzi medio alti, ma in linea con le pizzerie del centro di Milano."
87,bubble_50,,"Ottima pizza per cottura e abbinamento dei prodotti Prezzo leggermente sopra la media , servizio cordialissimo , parcheggio difficile"
87,bubble_40,,"Buonissima e straconsigliata a chiunque ami la pizza partenopea: e come da tradizione originale, le proposte di farcitura sono assai limitate. Nota dolente il prezzo, ( 8 euro una Margherita da asporto) specie se rapportato al servizio e all’ambiente. Trovo inoltre strano non venga servita...Più"
87,bubble_50,,"Ottima Ospitalità , prosecco di benvenuto , acqua per mio figlio e qualche stuzzichino per iniziare , la qualità della pizza era al top, prezzi contenuti ! grandi !"
88,bubble_50,,"Superlativo!!! Con la mia consorte abbiamo cenato qua e siamo rimasti piacevolmente sorpresi! Non farsi ingannare dalle apparenze é la chiave: il locale non é oggettivamente bello, ma il cibo ti fa dimenticare tutto! Cibo cinese ottimo e prezzi assolutamente nella media. Personale gentile e...Più"
88,bubble_50,,"Sono stato per la prima volta con amici per una festa di compleanno. Che dire…materie prime di altissima qualità, mangiato solo cibi a base di pesce (ravioli ai gamberi, gamberi fritti, spaghetti con gamberi e verdure oltre a un involtino primavera). Tutto davvero ben cucinato,...Più"
88,bubble_50,,"Scoperto per caso su indicazione di persone che già lo frequqntavano, si è rivelato proprio un'ottima scoperta. Menu vasto, con piatti più classici e altri particolari. Cibo ottimo e tutto chiaramente fatto in casa, involtino primavera e ravioli compresi. Ottimi anche le brioche di pollo,...Più"
88,bubble_50,,"Abbiamo cenato ieri sera in questo buon ristorante cinese che frequentiamo ormai da trent’anni. Il cibo sempre buono e delizioso. Ieri sera però siamo rimasti mortificati dalla poca empatia dei proprietari, la signora in particolare ha rimproverato mia sorella che ci stava mostrando un video...Più"
88,bubble_50,,English : Beautiful restaurant and nice owners . Must Try in Milan ! Italiano : Bel ristorante e simpatici proprietari. Da provare a Milano! 中文 ： 美丽的餐厅，老板人很好，食物很棒！ 米兰必须尝试
88,bubble_50,,"Cortesia, gentilezza, ottima cucina e ambiente confortevole. Sicuramente uno dei migliori ristoranti cinesi di Milano"
88,bubble_40,,ottimo ristrante cinese adattato ai gusti italiani. i camerieri sono gentile e simpatici. il costo e' circa 30 euro a persona
88,bubble_30,,"Ristorante storico in zona M.Gioia personale giovanile e molto garbato, locale fresco e tenuto candidamente, classico locale cinese con ampio menù, io ho notato oltre al graduale passaggio di consegna genitori-figli, un leggero passo indietro nella bontà del cibo, tempo fa, la qualità faceva la...Più"
88,bubble_40,,"Torno a distanza di quasi due anni in questo ristorante e confermo parola dopo parola quello che scrissi nel febbraio 2019, confermando nello stesso tempo ciò che rispose cortesemente alla mia recensione il titolare, in quanto ci trovammo perfettamente d'accordo su quelle che erano state...Più"
88,bubble_50,,"Unico ristorante cinese che frequento a Milano. Per me il migliore. Prima di tutto attentissimi a tutte le norme covid. Non entri se prima non mostri green pass con controllo temperatura e gel mani. (molto rara questa serietà). Tavoli ben distanziati. Cibo ottimo e leggero,...Più"
89,bubble_40,,"Qualità delle carni indiscutibile: tartare, bistecca, filetto...ambiente moderno/industriale/urbano. Ho saputo che si tratta di una catena con diversi locali sparsi in Italia. Da riprovare"
89,bubble_10,,"Comunque posto inguardabile, per niente raffinato e soci proprio incapaci! Tutto faceva ridere veramente mai più!!!"
89,bubble_30,,"Saporisolari è ormai un brand inossidabile, una casa comune dove il servizio è standardizzato e resta sempre accogliente. Da Bari a Milano, passando per un dehor sul marciapiede. C’è passione, voglia di stupire e un buon prodotto. Che siano 30 o 50 giorni, la carne...Più"
89,bubble_20,,"Ieri sera sono andato con due mie colleghe a cenare presso la bisteccheria. Nulla da eccepire sulla qualità della cena. Tuttavia dopo qualche minuto che abbiamo pagato il conto, chiedo la possibilità di fare un altro mini giro di liquore di liquirizia (x2) e un...Più"
89,bubble_50,,Ambiente raccolto e raffinato con un chiaro richiamo alla New York industrial. Cominciamo con una tartare di degna nota buona onesta e super saporita. Fuagra spettacolare con albicocca veramente bilanciato. Per finire un’ottima fassona cotta con esperienza. Gli ingredienti sono fondamentali ma la differenza la...Più
89,bubble_50,,Locale molto piccolo ma ben curato. Dalla strada è difficile da individuare un locale così piccolo che racchiude un ambiente così particolare ed interessante. Un solo cuoco in una cucina a vista molto piccola(una sola persona può starci). Simpatico il cuoco e molto simpatico il...Più
89,bubble_40,,",,,posto piccolo ma molto carino,,,abbiamo atteso qlk minuto per il tavolo ma ci può anche stare,,,staff preparato mi ha consigliato bene,,,,in conclusione se volessi essere critico direi soltanto che come carta vini è ok ma come birra forse bisognerebbe aprire a qlk etichetta in più...Più"
89,bubble_30,,"Bel posto, bella atmosfera e cameriere cordiale. Una pecca la carne: molto al di sotto delle aspettative e della media. Peccato"
89,bubble_50,,"Il locale è piccolo ed accogliente. Il personale gentile e preparato. Abbiamo scelto antipasti diversi per provarlo. Davvero delizioso. A seguire una limousine tenerissima e cotta alla perfezione, come pure il filetto. Buona anche la scelta dei vini. Prezzo 40€ a testa. Super consigliato!"
89,bubble_50,,Posticino perfetto per cenetta tra amici. Lo chef Lorenzo ha aggiornato le ricette e si è superato di nuovo. Il foie grau era spettacolare come la tagliata di manzo. Come primo ho assaggiato la lasagnetta vegetariana molto buona! Staff super prepearata
90,bubble_50,,"Ristorante Thai molto accogliente, anche grazie alla gentilezza di Gege e Ning e delle ragazze ai tavoli. In due abbiamo provato gli antipasti misti, il pad thai ai gamberi, la zuppa tom yum kung (con gamberi e funghi), il pa-naeng muu (maiale al curry rosso)...Più"
90,bubble_20,,"Posto carino e personale cortese ma cibo da dimenticare. L’insalata di papaya una versione pallida e insipida del somtam, il curry panang annaquato e senza i sapori della cucina thai, il pollo saltato con verdure passabile senza essere buono. Abbiamo saltato il dessert per evitare...Più"
90,bubble_50,,Prenotato via web … locale carinissimo e personale molto cortese e preparato. Mangiato molto molto bene. Tom yam kung spaziale. Lo consiglio assolutamente! Ci torniamo presto
90,bubble_50,,"Ottimo cibo, non pesante e con materie prime di alta qualità, ottima presentazione dei piatti, servizio impeccabile con staff gentilissimo quindi tutto perfetto consigliato voto 10"
90,bubble_50,,Siamo stati a cena ieri sera dopo aver letto una recensione molto positiva di una nota food blogger (ed aggiungerei che eravamo un po’ scettici per paura che queste recensioni siano un po’ delle marchette). Il posto internamente è stato recentemente ristrutturato ed è in...Più
90,bubble_40,,"Cibo molto buono, servizio eccellente. Pad Thai buoni sia vegetariani che con gamberi e verdure. ottimo Tod Man Kung, anche come antipasto. molto speciali le nuvole (tipo nostri crackers) che portano come coperto, un sapore speciale. lasciate stare i dolci perché monoporzioni di pasticceria italiana,...Più"
90,bubble_40,,"Metto 4 punti su 5 solo perché forse i prezzi sono un po’ alti. Il cibo è comunque ottimo e il personale gentile. Alla mia richiesta (senza prenotazione) di ordinare due piatti d’asporto, sono stati molto celeri."
90,bubble_50,,"Ieri sera in questo ristorante con i piatti assaggiati siamo tornati con la mente al nostro viaggio in thai qualche anno fa. Tutti i piatti assaggiati erano molto buoni e il servizio super: il proprietario e i ragazzi che servono ai tavoli sono molto gentili,...Più"
90,bubble_50,,"Ottimo ristorante thai a Milano! Conduzione familiare con proprietari gentilissimi e camerieri preparati, esperienza da ripetere e consigliare"
90,bubble_50,,"Location carina, parcheggio comodo sul viale (facilitato dall'agosto milanese). Personale gentile, menù non amplissimo ma con tutti i fondamentali della cucina thai (curry, pad-thai, zuppe, etc) cucinati con cura e originalità certificata anche da ente thailandese. Una delle migliori cene thai mai provata, sicuramente la...Più"
91,bubble_50,,Sono stata una delle pioniere della proposta giapponese a Milano (più di 30 anni ) ma consigliati da un conoscente abbiamo provato questo ristorante e ho avuto conferma della mia teoria che non è mai tardi per imparare nuove cose. Accolti in modo garbato dal...Più
91,bubble_50,,"Se la vostra intenzione è di passare una bella serata a gustare dei veri piatti giapponesi allora questo ristorante è il posto che fa per voi!lasciatevi guidare da Michele nella scelta dei piatti e davvero vi sembrerà di essere a Tokyo e non a Milano,...Più"
91,bubble_50,,Bellissima esperienza gastronomica! Un percorso molto particolare e approfondito tra i gusti del ver cibo giapponese. Staff preparatissimo e molto gentile. Abbiamo ordinato il percorso degustazione consigliato e siamo rimasti super contenti. Rapporto qualità prezzo ottimo.
91,bubble_50,,"Ebbene sì, ero scettica quando mi è stata proposta la cena in questo ristorante. Quando mi capita di andare al ristorante giapponese prendo sempre le solite cose, con pochi ingredienti, perchè non mi piacciono i cibi troppo elaborati. E invece qui mi sono lasciata guidare...Più"
91,bubble_50,,"Abbiamo provato a pranzo, in un sabato autunale ma caldo, questo locale inusuale, condotto da Michele, ospite allegro, esaustivo e non invadente (per coloro che desiderano entrare almeno un po' nella cultura giapponese, uscendo dai soliti schemi...). Posizione felice per la nuova Milano, locale ben...Più"
91,bubble_50,,"Sono stata a cena per festeggiare il compleanno di una cara amica. È stata un'esperienza meravigliosa di sapori. Ambiente molto curato e intimo. Ottima qualità, personale cordiale e premuroso."
91,bubble_50,,"Mi trovo a recensire un locale molto bello e accogliente in stile SuperGiappo , profumo di legno cibo freschissimo sapori diversi dalla cucina che viene spesso proposta, per lavoro maneggio da sempre pesce e da Mookozai è davvero buono e freschissimo combinazioni atipiche è stata...Più"
91,bubble_50,,"Sono stato qualche giorno fa con la famiglia a mangiare da Mookuzai . Difficile descrivere la cucina che propone visto che è completamente diversa da quella che si vede normalmente in giro il titolare ci spiega che si chiama SOSAKU creativa, esperienza strepitosa gusti nuovi...Più"
91,bubble_50,,C'è poco da dire... e troppe cose buone da mangiare! 😋😍 il mio consiglio è quello di seguire le dritte di Michele..😉 ormai lascio fare a lui perché è una garanzia! Le tartare sono squisite e di primissima qualità.. le tavolette di gunkan sono sempre...Più
91,bubble_30,,"Locale accogliente ed ampio, tanto legno e luci concentrate sui tavoli. I gestori molto simpatici e disponibili, il patron propone questo stile Sosaku alternativo, contrapposto al comune Edomae che troviamo in tutti i giapponesi. Spiega in maniera prolissa e velocissima (al limite del logorroico) le...Più"
92,bubble_50,,"era da una vita che non mangiavo carne equina. abbiamo scelto assaggi vari e tutte le portate erano deliziose. ottima più la tagliata. consigli: andate il prima possibile, noi eravamo in 9 ed abbiamo aspettato più di un ora x entrare. da ritornarci"
92,bubble_50,,"Senza nessun dubbio la carne di cavallo più buona, sono loro cliente ventennale e il servizio e la qualità è sempre stata al TOP, lo staff e titolare sempre a disposizione con prodotti super freschi, non lo consiglio ma stra consiglio, provate e non vi...Più"
92,bubble_50,,"Eccomi qui, davanti a quest'onda lunga di persone in attesa di acquistare il loro etto di equino da asporto o in attesa di avere assegnato il tavolo per consumare sul posto. Confesso la mia decennale diffidenza sul consumo di carne equina, non per questioni di...Più"
92,bubble_50,,"Scoperti per caso, continuo a sceglierli ogni giorno per le squisitezze che vendono. Carni speziate e non, tutto ottimo! 😋"
92,bubble_50,,"Straccetti, tartare, filetto...carni di cavallo al massimo della qualità. Negli anni hanno migliorato la gestione di sala e l'organizzazione, infatti il servizio è rapido e professionale. Una fermata obbligatoria in città."
92,bubble_10,,"Sono andata con mio marito Io al nono mese di gravidanza , ho chiesto di sedermi e non stato possibile e non ci hanno permesso di avere la priorità ma ci han detto di fare la fila normalmente. Servizio pessimo !!"
92,bubble_50,,"Cibo spaziale, sia la carne cotta che cruda (ma non solo, ho apprezzato pure il radicchio grigliato, per dire!). Servizio perfetto, estremamente cordiale e attento nonostante l'altissimo numero di clienti presenti. Tempo di attesa un po' lungo (ma era sabato), comunque ogni minuto di attesa...Più"
92,bubble_50,,Lo frequentavo spesso durante il periodo lavorativo Ci sono tornato con amici L’ho trovato molto migliorato a livello organizzativo e sempre spettacolare a livello qualità Complimenti
92,bubble_40,,Quando vedi da fuori questo ristorante dalle scritte ti sembra di essere ad un classico mercato comunale. Poi all’interno scopri che è tutto stato riunito sotto la Macelleriq Da Vito. Una bella sorpresa. Servono dell’ottima carne di qualità a prezzi giusti.
92,bubble_40,,"Il paradiso x chi ama la carne di cavallo. La macelleria è spaziosa, pulita e il banco offre moltissime proposte. C'è la possibilità di scegliere anche preparazioni che vengono cotte al momento ,è piacevole fermarsi li a mangiare. Carne eccellente, non credo ci sia da...Più"
93,bubble_50,,"Conosciamo bene il The Lab. Alta qualità dei prodotti, uno chef Alma 'prestato' all'Hamburgeria gourmet e la massima attenzione di Marco in sala fanno del The Lab sicuramente uno degli migliori locali di Milano per un HB gourmet vero. Prezzi non proprio popolari ma soldi...Più"
93,bubble_50,,"Dopo averlo visto in tv e trovandoci a Milano abbiamo voluto provare di perso e vi assicuro che è stata una scelta felicissima. Oltre al fatto che gli hamburger sono davvero unici e squisiti, l’ambiente piccolo ed accogliente e la superba ospitalità dei proprietari fanno...Più"
93,bubble_30,,"Tutto buono tranne i gamberi del mio panino, davvero sgradevoli, di infima qualità, gommosi, ho dovuto toglierli e mangiare un panino ripieno di insalata e appena spalmato di hummus al prezzo di 19,50€.Più"
93,bubble_40,,"Humburger con carne buonissima e ben cotta (170g). Ho provato quello con il tomino impanato con fiori e la barbabietola. Molto buono, ma devo dire un poco ''noioso'' sul finale. Ci aggiungerei qualcosa di croccante come della frutta secca, nocciole per esempio. Tornerei provando altro.Più"
93,bubble_50,,"… crea dipendenza !!!!. Oramai è il nostro riferimento, ieri sera siamo tornati per l’ennesima BellaSerata di Gusto&Relax dai nostri cari amici del TheLabUnconventional🔝Burger . La carta rimane sempre una bella sorpresa da scoprire gustandosene le ottime inventive dello Chef che va sempre in meglio,...Più"
93,bubble_50,,"Ottimi burger con abbinamenti originali e classici contorni a base di patate. Dallo zafferano alle mandorle la scelta è variegata ma senza la possibilità di modifiche agli ingredienti o alla cottura. Il menu, a parte un paio di panini, viene cambiato nel tempo: sicuramente da...Più"
93,bubble_50,,"Siamo stati ieri sera. Il locale è bellissimo, piccolo, arredo curato e moderno, ma con quel tocco che non deve mancare ad una hamburgeria: la sensazione di familiarità, di un posto alla mano, di un posto dove tornare tra una battuta e l'altra con Marco....Più"
